"URI","rdf-schema#label","animator_label","animator","developer_label","developer","director_label","director","distributor_label","distributor","imdbId","language_label","language","producer_label","producer","series_label","series","status","22-rdf-syntax-ns#type_label","22-rdf-syntax-ns#type","owl#differentFrom_label","owl#differentFrom"
"http://dbpedia.org/resource/The_Pointer","The Pointer","{Frank Thomas (animator)|Ollie Johnston|Preston Blair|Lester Novros|Norm Ferguson (animator)}","{http://dbpedia.org/resource/Frank_Thomas_(animator)|http://dbpedia.org/resource/Ollie_Johnston|http://dbpedia.org/resource/Preston_Blair|http://dbpedia.org/resource/Lester_Novros|http://dbpedia.org/resource/Norm_Ferguson_(animator)}","NULL","NULL","Clyde Geronimi","http://dbpedia.org/resource/Clyde_Geronimi","RKO Pictures","http://dbpedia.org/resource/RKO_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Mickey Mouse","http://dbpedia.org/resource/Mickey_Mouse","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Polar_Bears","The Polar Bears","NULL","NULL","NULL","NULL","John Stevenson (director)","http://dbpedia.org/resource/John_Stevenson_(director)","The Coca-Cola Company","http://dbpedia.org/resource/The_Coca-Cola_Company","NULL","NULL","NULL","{Ridley Scott|Tony Scott|Michael Costigan (film producer)}","{http://dbpedia.org/resource/Ridley_Scott|http://dbpedia.org/resource/Tony_Scott|http://dbpedia.org/resource/Michael_Costigan_(film_producer)}","NULL","NULL","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Practical_Pig","The Practical Pig","{Frank Thomas (animator)|Ollie Johnston|Preston Blair|John Lounsbery}","{http://dbpedia.org/resource/Frank_Thomas_(animator)|http://dbpedia.org/resource/Ollie_Johnston|http://dbpedia.org/resource/Preston_Blair|http://dbpedia.org/resource/John_Lounsbery}","NULL","NULL","NULL","NULL","RKO Pictures","http://dbpedia.org/resource/RKO_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Prince_and_the_Pauper_(1990_film)","The Prince and the Pauper (1990 film)","NULL","NULL","NULL","NULL","George Scribner","http://dbpedia.org/resource/George_Scribner","Walt Disney Studios Motion Pictures","http://dbpedia.org/resource/Walt_Disney_Studios_Motion_Pictures","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Prize_Pest","The Prize Pest","{Charles McKimson|Rod Scribner|Phil DeLara|Emery Hawkins}","{http://dbpedia.org/resource/Charles_McKimson|http://dbpedia.org/resource/Rod_Scribner|http://dbpedia.org/resource/Phil_DeLara|http://dbpedia.org/resource/Emery_Hawkins}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Quail_Hunt","The Quail Hunt","NULL","NULL","NULL","NULL","{Tex Avery|Walter Lantz}","{http://dbpedia.org/resource/Tex_Avery|http://dbpedia.org/resource/Walter_Lantz}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Oswald the Lucky Rabbit","http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Rattled_Rooster","The Rattled Rooster","Bill Melendez","http://dbpedia.org/resource/Bill_Melendez","NULL","NULL","Arthur Davis (animator)","http://dbpedia.org/resource/Arthur_Davis_(animator)","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Reckless_Driver","The Reckless Driver","{Grim Natwick|Emery Hawkins|Lester_Kline|Terry_Lind}","{http://dbpedia.org/resource/Grim_Natwick|http://dbpedia.org/resource/Emery_Hawkins|http://dbpedia.org/resource/Lester_Kline|http://dbpedia.org/resource/Terry_Lind}","NULL","NULL","Shamus Culhane","http://dbpedia.org/resource/Shamus_Culhane","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Redwood_Sap","The Redwood Sap","{Laverne Harding|Paul Smith (animator)|Don Patterson (animator)|Fred Brunish|Ray_Abrams_(animator)}","{http://dbpedia.org/resource/Laverne_Harding|http://dbpedia.org/resource/Paul_Smith_(animator)|http://dbpedia.org/resource/Don_Patterson_(animator)|http://dbpedia.org/resource/Fred_Brunish|http://dbpedia.org/resource/Ray_Abrams_(animator)}","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Robber_Kitten","The Robber Kitten","{Hardie Gramatky|Hamilton Luske|Marvin_Woodward|Bill_Roberts_(animator)|Bob_Wickersham}","{http://dbpedia.org/resource/Hardie_Gramatky|http://dbpedia.org/resource/Hamilton_Luske|http://dbpedia.org/resource/Marvin_Woodward|http://dbpedia.org/resource/Bill_Roberts_(animator)|http://dbpedia.org/resource/Bob_Wickersham}","NULL","NULL","David Hand (animator)","http://dbpedia.org/resource/David_Hand_(animator)","United Artists","http://dbpedia.org/resource/United_Artists","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Rookie_Bear","The Rookie Bear","NULL","NULL","NULL","NULL","NULL","NULL","{Metro-Goldwyn-Mayer|Turner Entertainment}","{http://dbpedia.org/resource/Metro-Goldwyn-Mayer|http://dbpedia.org/resource/Turner_Entertainment}","NULL","NULL","NULL","NULL","NULL","Barney Bear","http://dbpedia.org/resource/Barney_Bear","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Scared_Crows","The Scared Crows","{Myron Waldman|Graham_Place}","{http://dbpedia.org/resource/Myron_Waldman|http://dbpedia.org/resource/Graham_Place}","NULL","NULL","Dave Fleischer","http://dbpedia.org/resource/Dave_Fleischer","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","Max Fleischer","http://dbpedia.org/resource/Max_Fleischer","Betty Boop","http://dbpedia.org/resource/Betty_Boop","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Scarlet_Pumpernickel","The Scarlet Pumpernickel","{Ken Harris|Phil Monroe|Ben Washam|Lloyd Vaughan}","{http://dbpedia.org/resource/Ken_Harris|http://dbpedia.org/resource/Phil_Monroe|http://dbpedia.org/resource/Ben_Washam|http://dbpedia.org/resource/Lloyd_Vaughan}","NULL","NULL","Chuck Jones","http://dbpedia.org/resource/Chuck_Jones","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Screwball","The Screwball","Laverne Harding","http://dbpedia.org/resource/Laverne_Harding","NULL","NULL","Alex Lovy","http://dbpedia.org/resource/Alex_Lovy","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","NULL","NULL","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Screwdriver","The Screwdriver","{Alex Lovy|Ralph_Somerville}","{http://dbpedia.org/resource/Alex_Lovy|http://dbpedia.org/resource/Ralph_Somerville}","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Woody Woodpecker filmography","http://dbpedia.org/resource/Woody_Woodpecker_filmography","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Screwy_Truant","The Screwy Truant","{Preston Blair|Ray Abrams|Ed Love}","{http://dbpedia.org/resource/Preston_Blair|http://dbpedia.org/resource/Ray_Abrams|http://dbpedia.org/resource/Ed_Love}","NULL","NULL","Tex Avery","http://dbpedia.org/resource/Tex_Avery","Metro-Goldwyn-Mayer","http://dbpedia.org/resource/Metro-Goldwyn-Mayer","NULL","NULL","NULL","{Fred Quimby|Joseph Barbera}","{http://dbpedia.org/resource/Fred_Quimby|http://dbpedia.org/resource/Joseph_Barbera}","Screwy Squirrel","http://dbpedia.org/resource/Screwy_Squirrel","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Shell_Shocked_Egg","The Shell Shocked Egg","{Charles McKimson|Manny Gould|Izzy Ellis}","{http://dbpedia.org/resource/Charles_McKimson|http://dbpedia.org/resource/Manny_Gould|http://dbpedia.org/resource/Izzy_Ellis}","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Merrie Melodies","http://dbpedia.org/resource/Merrie_Melodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Shoemaker_and_the_Elves_(film)","The Shoemaker and the Elves (film)","Arthur Davis (animator)","http://dbpedia.org/resource/Arthur_Davis_(animator)","NULL","NULL","Arthur Davis (animator)","http://dbpedia.org/resource/Arthur_Davis_(animator)","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","NULL","NULL","NULL","Charles Mintz","http://dbpedia.org/resource/Charles_Mintz","Color Rhapsodies","http://dbpedia.org/resource/Color_Rhapsodies","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Shriek","The Shriek","{Tex Avery|Jack Carr (animator)}","{http://dbpedia.org/resource/Tex_Avery|http://dbpedia.org/resource/Jack_Carr_(animator)}","NULL","NULL","{Walter Lantz|Bill Nolan (animator)}","{http://dbpedia.org/resource/Walter_Lantz|http://dbpedia.org/resource/Bill_Nolan_(animator)}","Universal Studios","http://dbpedia.org/resource/Universal_Studios","NULL","NULL","NULL","Walter Lantz","http://dbpedia.org/resource/Walter_Lantz","Oswald the Lucky Rabbit","http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Simple_Things","The Simple Things","{Fred Moore (animator)|Norm Ferguson (animator)|Marvin_Woodward}","{http://dbpedia.org/resource/Fred_Moore_(animator)|http://dbpedia.org/resource/Norm_Ferguson_(animator)|http://dbpedia.org/resource/Marvin_Woodward}","NULL","NULL","Charles August Nichols","http://dbpedia.org/resource/Charles_August_Nichols","RKO Pictures","http://dbpedia.org/resource/RKO_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Mickey Mouse (film series)","http://dbpedia.org/resource/Mickey_Mouse_(film_series)","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Skeleton_Dance","The Skeleton Dance","{Walt Disney|Ub Iwerks|Roy O. Disney|Les Clark|Wilfred Jackson}","{http://dbpedia.org/resource/Walt_Disney|http://dbpedia.org/resource/Ub_Iwerks|http://dbpedia.org/resource/Roy_O._Disney|http://dbpedia.org/resource/Les_Clark|http://dbpedia.org/resource/Wilfred_Jackson}","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Sleepwalker_(1942_film)","The Sleepwalker (1942 film)","NULL","NULL","NULL","NULL","Clyde Geronimi","http://dbpedia.org/resource/Clyde_Geronimi","RKO Pictures","http://dbpedia.org/resource/RKO_Pictures","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Pluto (Disney)","http://dbpedia.org/resource/Pluto_(Disney)","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Slick_Chick","The Slick Chick","Warren Batchelder","http://dbpedia.org/resource/Warren_Batchelder","NULL","NULL","Robert McKimson","http://dbpedia.org/resource/Robert_McKimson","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","David H. DePatie","http://dbpedia.org/resource/David_H._DePatie","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Solid_Tin_Coyote","The Solid Tin Coyote","{Virgil Ross|Hank Smith (animator)|Bob_Bransford}","{http://dbpedia.org/resource/Virgil_Ross|http://dbpedia.org/resource/Hank_Smith_(animator)|http://dbpedia.org/resource/Bob_Bransford}","NULL","NULL","Rudy Larriva","http://dbpedia.org/resource/Rudy_Larriva","Warner Bros.","http://dbpedia.org/resource/Warner_Bros.","NULL","NULL","NULL","{Friz Freleng|David H. DePatie}","{http://dbpedia.org/resource/Friz_Freleng|http://dbpedia.org/resource/David_H._DePatie}","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Spider_and_the_Fly_(1931_film)","The Spider and the Fly (1931 film)","{Harry_Reeves_(animator)|Charles_Byrne_(animator)}","{http://dbpedia.org/resource/Harry_Reeves_(animator)|http://dbpedia.org/resource/Charles_Byrne_(animator)}","NULL","NULL","Wilfred Jackson","http://dbpedia.org/resource/Wilfred_Jackson","Columbia Pictures","http://dbpedia.org/resource/Columbia_Pictures","0022420","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Silly Symphony","http://dbpedia.org/resource/Silly_Symphony","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Spirit_of_'43","The Spirit of '43","Ward Kimball","http://dbpedia.org/resource/Ward_Kimball","NULL","NULL","Jack King (animator)","http://dbpedia.org/resource/Jack_King_(animator)","NULL","NULL","NULL","NULL","NULL","Walt Disney","http://dbpedia.org/resource/Walt_Disney","Donald Duck","http://dbpedia.org/resource/Donald_Duck","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Spy_Swatter","The Spy Swatter","{Virgil Ross|Bob_Bransford|Ed_Friedman}","{http://dbpedia.org/resource/Virgil_Ross|http://dbpedia.org/resource/Bob_Bransford|http://dbpedia.org/resource/Ed_Friedman}","NULL","NULL","Rudy Larriva","http://dbpedia.org/resource/Rudy_Larriva","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","{Herbert Klynn|William L. Hendricks}","{http://dbpedia.org/resource/Herbert_Klynn|http://dbpedia.org/resource/William_L._Hendricks}","{Looney Tunes|Speedy Gonzales}","{http://dbpedia.org/resource/Looney_Tunes|http://dbpedia.org/resource/Speedy_Gonzales}","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Stone_Age_(film)","The Stone Age (film)","Clyde Geronimi","http://dbpedia.org/resource/Clyde_Geronimi","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Oswald the Lucky Rabbit","http://dbpedia.org/resource/Oswald_the_Lucky_Rabbit","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Stork_Exchange","The Stork Exchange","NULL","NULL","NULL","NULL","Manny Gould","http://dbpedia.org/resource/Manny_Gould","Paramount Pictures","http://dbpedia.org/resource/Paramount_Pictures","NULL","NULL","NULL","Charles Mintz","http://dbpedia.org/resource/Charles_Mintz","Krazy Kat","http://dbpedia.org/resource/Krazy_Kat","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
"http://dbpedia.org/resource/The_Stupid_Cupid","The Stupid Cupid","{Arthur Davis (animator)|Cal Dalton|Izzy Ellis}","{http://dbpedia.org/resource/Arthur_Davis_(animator)|http://dbpedia.org/resource/Cal_Dalton|http://dbpedia.org/resource/Izzy_Ellis}","NULL","NULL","Frank Tashlin","http://dbpedia.org/resource/Frank_Tashlin","{Warner Bros.|Vitaphone}","{http://dbpedia.org/resource/Warner_Bros.|http://dbpedia.org/resource/Vitaphone}","NULL","NULL","NULL","Edward Selzer","http://dbpedia.org/resource/Edward_Selzer","Looney Tunes","http://dbpedia.org/resource/Looney_Tunes","NULL","{owl#Thing|hollywood cartoon|work|CreativeWork|Q386724|cartoon|Q627603}","{http://www.w3.org/2002/07/owl#Thing|http://dbpedia.org/ontology/HollywoodCartoon|http://dbpedia.org/ontology/Work|http://schema.org/CreativeWork|http://www.wikidata.org/entity/Q386724|http://dbpedia.org/ontology/Cartoon|http://www.wikidata.org/entity/Q627603}","NULL","NULL"
